id,title,date,category,url
449,"Joint Statement on Peace Talks between the Democratic Republic of the Congo and the Republic of Rwanda, Mediated by the United States and Observed by the State of Qatar","June 18, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/joint-statement-on-peace-talks-between-the-democratic-republic-of-the-congo-and-the-republic-of-rwanda-mediated-by-the-united-states-and-observed-by-the-state-of-qatar/
450,Luxembourg National Day,"June 23, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/luxembourg-national-day/
451,Madagascar National Day,"June 26, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/madagascar-national-day/
452,Meeting of the Global Coalition to Defeat ISIS Small Group,"June 10, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/meeting-of-the-global-coalition-to-defeat-isis-small-group/
453,Mozambique National Day,"June 25, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/mozambique-national-day/
454,New Visa Restriction Policy to Deter and Dismantle Flow of Fentanyl and Other Illicit Drugs into United States,"June 26, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/new-visa-restriction-policy-to-deter-and-dismantle-flow-of-fentanyl-and-other-illicit-drugs-into-united-states/
455,On Poland’s Presidential Election,"June 2, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/on-polands-presidential-election/
456,On the 36th Anniversary of the Tiananmen Square Massacre,"June 3, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/on-the-36th-anniversary-of-the-tiananmen-square-massacre/
457,On the Occasion of His Majesty King Charles III’s Official Birthday,"June 14, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/on-the-occasion-of-his-majesty-king-charles-iiis-official-birthday/
458,Peace Agreement Signing Between the Democratic Republic of the Congo and Republic of Rwanda,"June 27, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/peace-agreement-signing-between-the-democratic-republic-of-the-congo-and-republic-of-rwanda/
459,Philippines Independence Day,"June 12, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/philippines-independence-day/
460,Portugal National Day,"June 10, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/portugal-national-day/
461,Prayers for Miguel Uribe,"June 7, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/prayers-for-miguel-uribe/
462,Readout of Secretary Rubio’s Call with Italian Foreign Minister Tajani,"June 19, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/readout-of-secretary-rubios-call-with-italian-foreign-minister-tajani/
463,Record-Breaking U.S.-Africa Business Summit Yields $2.5 Billion in Deals and Commitments,"June 30, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/record-breaking-u-s-africa-business-summit-yields-2-5-billion-in-deals-and-commitments/
464,Recovery of Judy Weinstein and Gad Haggai,"June 5, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/recovery-of-judy-weinstein-and-gad-haggai/
465,"Rewards for Justice – Reward Offer for Information on Mahmood Shah Habibi, Missing in Afghanistan","June 24, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/rewards-for-justice-reward-offer-for-information-on-mahmood-shah-habibi-missing-in-afghanistan/
466,Russia National Day,"June 12, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/russia-national-day/
467,Sanctioning CJNG Leaders as Specially Designated Global Terrorists,"June 18, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/sanctioning-cjng-leaders-as-specially-designated-global-terrorists/
468,Sanctioning Iran’s “Shadow Banking” Network of Money Launderers and Illicit Oil Traders,"June 6, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/sanctioning-irans-shadow-banking-network-of-money-launderers-and-illicit-oil-traders/
469,Sanctioning Key Member of Foreign Terrorist Organization Tren de Aragua,"June 24, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/sanctioning-key-member-of-foreign-terrorist-organization-tren-de-aragua/
470,Sanctioning the Los Chapitos Faction of the Sinaloa Cartel and Its Mazatlan Network,"June 9, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/sanctioning-the-los-chapitos-faction-of-the-sinaloa-cartel-and-its-mazatlan-network/
471,Secretary of State Marco Rubio at the American Compass Fifth Anniversary Gala,"June 3, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-of-state-marco-rubio-at-the-american-compass-fifth-anniversary-gala/
472,Secretary of State Marco Rubio at the Signing of the DRC-Rwanda Peace Agreement,"June 27, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-of-state-marco-rubio-at-the-signing-of-the-drc-rwanda-peace-agreement/
473,Secretary of State Marco Rubio With Dasha Burns of Politico,"June 25, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-of-state-marco-rubio-with-dasha-burns-of-politico/
474,Secretary of State Marco Rubio with Margaret Brennan of CBS’s Face the Nation,"June 22, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-of-state-marco-rubio-with-margaret-brennan-of-cbss-face-the-nation/
475,Secretary of State Marco Rubio with Maria Bartiromo of Fox Business Sunday Morning Futures,"June 22, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-of-state-marco-rubio-with-maria-bartiromo-of-fox-business-sunday-morning-futures/
476,Secretary Rubio’s Call with Australian Minister for Foreign Affairs Wong,"June 19, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-australian-minister-for-foreign-affairs-wong/
477,Secretary Rubio’s Call with Bangladesh Chief Advisor Yunus,"June 30, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-bangladesh-chief-advisor-yunus/
478,Secretary Rubio’s Call with Canadian Minister of Foreign Affairs Anand,"June 15, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-canadian-minister-of-foreign-affairs-anand/
479,Secretary Rubio’s Call with European Union High Representative and Vice President Kallas,"June 16, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-european-union-high-representative-and-vice-president-kallas/
480,Secretary Rubio’s Call with Foreign Secretary Lammy,"June 16, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-foreign-secretary-lammy/
481,Secretary Rubio’s Call with French Foreign Minister Barrot,"June 16, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-french-foreign-minister-barrot-2/
482,Secretary Rubio’s Call with French Foreign Minister Barrot,"June 19, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-french-foreign-minister-barrot-3/
483,Secretary Rubio’s Call with French Foreign Minister Barrot,"June 7, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-french-foreign-minister-barrot/
484,Secretary Rubio’s Call with Italian Foreign Minister Tajani,"June 24, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-italian-foreign-minister-tajani/
485,Secretary Rubio’s Call with Mexican Foreign Secretary de la Fuente,"June 15, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-mexican-foreign-secretary-de-la-fuente-2/
486,Secretary Rubio’s Call with Pakistani Prime Minister Sharif,"June 26, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-pakistani-prime-minister-sharif-3/
487,Secretary Rubio’s Call with Russian Foreign Minister Lavrov,"June 1, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-russian-foreign-minister-lavrov-2/
488,Secretary Rubio’s Call with Saudi Foreign Minister Prince Faisal bin Farhan Al Saud,"June 2, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-saudi-foreign-minister-prince-faisal-bin-farhan-al-saud-2/
489,Secretary Rubio’s Call with Turkish Foreign Minister Fidan,"June 3, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-turkish-foreign-minister-fidan-2/
490,Secretary Rubio’s Call with Turkmenistan Foreign Minister Meredov,"June 24, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-call-with-turkmenistan-foreign-minister-meredov/
491,Secretary Rubio’s Meeting with G7 Foreign Ministers,"June 25, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-meeting-with-g7-foreign-ministers/
492,Secretary Rubio’s Meeting with Kazakhstan Deputy Prime Minister-Foreign Minister Nurtleu,"June 12, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-meeting-with-kazakhstan-deputy-prime-minister-foreign-minister-nurtleu/
493,Secretary Rubio’s Meeting with Norwegian Foreign Minister Eide,"June 18, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-meeting-with-norwegian-foreign-minister-eide/
494,Secretary Rubio’s Meeting with Philippine Secretary of Foreign Affairs Manalo,"June 9, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-meeting-with-philippine-secretary-of-foreign-affairs-manalo/
495,Secretary Rubio’s Meeting with Swedish Foreign Minister Stenergard,"June 20, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-meeting-with-swedish-foreign-minister-stenergard/
496,Secretary Rubio’s Meeting with UAE Deputy Prime Minister and Foreign Minister Sheikh Abdullah bin Zayed Al Nahyan,"June 10, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-meeting-with-uae-deputy-prime-minister-and-foreign-minister-sheikh-abdullah-bin-zayed-al-nahyan/
497,Secretary Rubio’s Meeting with UK Foreign Secretary Lammy,"June 19, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/secretary-rubios-meeting-with-uk-foreign-secretary-lammy/
498,Senior Official Christensen Travels to the Netherlands,"June 23, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/senior-official-christensen-travels-to-the-netherlands/
499,Seychelles National Day,"June 29, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/seychelles-national-day/
500,Slovenia Statehood Day,"June 25, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/slovenia-statehood-day/
501,Supporting Rosa María Payá for the Inter-American Commission on Human Rights,"June 26, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/supporting-rosa-maria-paya-for-the-inter-american-commission-on-human-rights/
502,Sweden National Day,"June 6, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/sweden-national-day/
503,Targeting Illicit Traders and Shipping Facilitators Sustaining the Houthis,"June 20, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/targeting-illicit-traders-and-shipping-facilitators-sustaining-the-houthis/
504,Targeting Key International Sham Charity Networks Supporting Hamas and the Popular Front for the Liberation of Palestine,"June 10, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/targeting-key-international-sham-charity-networks-supporting-hamas/
505,"Targeting Network Trafficking Cocaine to the United States, Europe, and the Caribbean","June 5, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/targeting-network-trafficking-cocaine-to-the-united-states-europe-and-the-caribbean/
506,Termination of Syria Sanctions,"June 30, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/termination-of-syria-sanctions/
507,"U.S. Ambassador to Türkiye and Special Envoy for Syria Thomas Barrack and Acting Under Secretary Brad Smith, Terrorism and Financial Intelligence, Treasury","June 30, 2025",press_release,https://www.state.gov/releases/office-of-the-spokesperson/2025/06/u-s-ambassador-to-turkiye-and-special-envoy-for-syria-thomas-barrack-and-acting-under-secretary-brad-smith-terrorism-and-financial-intelligence-treasury/
